index,prob_p1,is_p1,prob_pt
3,0.013029449735837388,FALSE,0.5146018388655171
15,4.4239174673957196e-7,FALSE,1
18,0.042105263157894715,FALSE,1
8,0.1000267768004015,FALSE,0.20569836701026792
13,3.073335068517719e-4,FALSE,0.2576703021634183
8,0.025588842240091045,FALSE,0.7962962962962944
20,0,FALSE,1
14,0.6212370438785552,TRUE,0.6212370438785552
5,6.622008280202238e-4,FALSE,0.42332859174964227
17,0,FALSE,0.6140350877192984
14,6.678694098463032e-4,FALSE,0.3331874384505965
14,1.0011573378825948e-8,FALSE,0.18958783019837577
19,0.6000000000000001,TRUE,0.6000000000000001
15,0.7735191637630645,FALSE,0.8809523809523807
17,0.4210526315789468,FALSE,1
15,0.5582887700534754,TRUE,0.5582887700534754
15,7.523992507307311e-9,FALSE,1
20,0,FALSE,0.5454545454545454
4,0.5035680209546407,TRUE,0.5035680209546407
16,0.2918125352907961,FALSE,0.4559570863918689
3,0.8249999999999985,TRUE,0.8249999999999985
20,0.4090909090909091,FALSE,1
18,0.07368421052631581,FALSE,0.7953216374269005
13,0,FALSE,0.7878787878787894
13,0.019049694856146503,FALSE,0.8285714285714281
14,3.5652149111548396e-5,FALSE,0.8333333333333331
16,0.08225108225108212,FALSE,1
6,0.07804894781180088,FALSE,0.6422535211267613
6,0.12571691187366285,FALSE,0.15418111833562423
3,0.0011912187184047027,FALSE,0.4292867611138253
17,0,FALSE,0.6758893280632414
12,0.07051648561082517,FALSE,0.14494183417601803
2,0.13418540518583977,FALSE,0.7077267637177981
15,0.800531914893616,FALSE,0.8958333333333315
2,0.2874834435827817,FALSE,0.7077267637177981
12,0.001870664148885683,FALSE,0.8723404255319152
15,0.05397727272727278,FALSE,0.4507018716577545
9,0.8656716417910448,TRUE,0.8656716417910448
11,0.06633899219391322,FALSE,1
3,0.5827633378932989,FALSE,1
19,1,TRUE,1
12,1,TRUE,1
9,0.35120521358035234,TRUE,0.35120521358035234
5,2.4442224889768484e-5,FALSE,0.4846292947558769
3,0.016052611378943052,FALSE,1
12,0.2481935436138993,FALSE,0.7536231884057961
14,1,TRUE,1
11,0.2582202647992127,FALSE,0.81578947368421
3,0.594598640414212,TRUE,0.594598640414212
13,0.01191151446398188,FALSE,0.844444444444443
14,0.016858237547892747,FALSE,0.49852216748768396
2,0.008287488745750925,FALSE,0.020656901567817992
3,0.09293271915250909,FALSE,0.8444444444444489
19,0.02371541501976284,FALSE,1
14,0.14864247314914522,TRUE,0.14864247314914522
15,0.8999999999999997,TRUE,0.8999999999999997
13,0.00281862210393124,FALSE,0.8636363636363649
4,0.23267678803043446,FALSE,0.6262172284644226
17,2.289377289377288e-5,FALSE,0.3626373626373626
8,0.042341732680699726,FALSE,0.19232617840362065
14,0.010125527529357794,FALSE,0.18853924548542828
18,1.4619883040935675e-4,FALSE,0.8947368421052635
11,0.8200000000000006,TRUE,0.8200000000000006
19,0,FALSE,1
10,0.09097242285864804,TRUE,0.09097242285864804
16,8.684219210535013e-8,FALSE,0.9189189189189187
4,0.013233186477797535,FALSE,0.2518979139981639
3,8.966057406402532e-4,FALSE,0.15934516865818493
2,1.3728849808233645e-6,FALSE,0.09030377526275984
2,0.4967983804218198,TRUE,0.4967983804218198
4,0.28319569335888944,FALSE,0.6297101449275375
15,0.1881422924901186,FALSE,0.5782608695652177
11,0.12094970465102972,TRUE,0.12094970465102972
6,0.003531776351503236,FALSE,0.8400000000000009
15,0,FALSE,0.5981281905842302
10,0.19996399167070944,FALSE,0.8301886792452857
17,0.14141414141414135,FALSE,1
8,0.8269230769230738,TRUE,0.8269230769230738
18,0.8749999999999999,TRUE,0.8749999999999999
6,0.018355808405968593,FALSE,0.7298245614035072
7,0.4470884727553815,FALSE,0.7108680792891301
20,0,FALSE,0.5000000000000001
2,0.0031327728431220117,FALSE,0.048848265062810405
8,0.5408805031446547,FALSE,1
19,0.7252747252747253,FALSE,0.8571428571428573
18,0.006414956011730198,FALSE,0.6697214076246323
18,0,FALSE,1
16,0.875,TRUE,0.875
9,0.03477733647743208,FALSE,0.32666200207479534
6,0.04861658330806668,FALSE,0.1284138569188769
10,0.6352087114337569,TRUE,0.6352087114337569
14,0.3475935828877003,FALSE,0.2667026722754277
8,0.021731180035470858,FALSE,0.4986580374988111
11,1.5100379774551294e-6,FALSE,0.6537252056119983
19,0,FALSE,1
6,1.9716716955969295e-8,FALSE,0.7195585996955894
20,0,FALSE,1
10,0.6060131645763687,TRUE,0.6060131645763687
4,0.2788378158014035,FALSE,0.7024859663191679
17,0.5471485036702428,TRUE,0.5471485036702428
13,0.17502133731854896,FALSE,0.8679245283018894
2,2.8889378892909805e-5,FALSE,1
19,0.6315789473684215,TRUE,0.6315789473684215
19,0,FALSE,0.8823529411764706
6,0.20450304406912,FALSE,0.5501867583805414
19,0.3478260869565217,FALSE,0.6195652173913044
4,0.4292867611138253,TRUE,0.4292867611138253
5,1,TRUE,1
13,7.784974842853802e-7,FALSE,0.8846153846153865
17,0.08823529411764706,FALSE,0.8125000000000008
10,0.009087732448310945,FALSE,0.16635836548798374
4,0.036040813536975774,FALSE,1
12,0.5204543118511652,TRUE,0.5204543118511652
5,0.11326175146711988,TRUE,0.11326175146711988
17,0,FALSE,1
4,0.08125299561771626,FALSE,0.8478260869565238
12,6.448786670461127e-8,FALSE,0.08424585276917028
7,0.745370370370373,FALSE,1
3,0.21397779791241966,FALSE,0.8494623655914013
14,0.055478309232480504,FALSE,0.3531999309987916
5,4.720420934947045e-5,FALSE,0.692771084337351
10,0.03291052167000757,FALSE,0.33220155639085125
8,6.233974023894704e-5,FALSE,0.6255639097744332
3,0.8426966292134787,TRUE,0.8426966292134787
14,0.5282806924805076,TRUE,0.5282806924805076
6,0.08936813967779154,FALSE,0.6889952153110044
18,0.015037593984962393,FALSE,0.5112781954887216
16,0,FALSE,0.8125000000000008
16,1,TRUE,1
4,3.25187588462632e-5,FALSE,0.3898121164137058
8,0.00790403620504352,FALSE,0.3126817821258606
14,1,TRUE,1
9,0.0031089491044842548,FALSE,0.08860715662262153
8,0.02307739383100486,FALSE,0.4853050578565717
17,0.013343424999299205,FALSE,0.5118577075098811
4,0.45829262335124643,TRUE,0.45829262335124643
20,0,FALSE,1
12,3.410635831720277e-6,FALSE,0.8695652173913039
8,0.24927773547597806,FALSE,0.325669299573453
19,0.5714285714285714,FALSE,0.9
14,0.033431085043988236,FALSE,0.4032085561497325
13,0.06833589930583686,FALSE,0.27810404758788193
2,0.2874834435827817,TRUE,0.2874834435827817
13,0.8749999999999999,TRUE,0.8749999999999999
4,0.07185423031803144,FALSE,1
9,1,TRUE,1
19,0,FALSE,0.6111111111111114
6,0.01146270579096327,FALSE,0.8493150684931532
17,0.8129032258064507,TRUE,0.8129032258064507
10,8.295252786913858e-4,FALSE,1
19,0.4367816091954019,FALSE,0.5310344827586204
17,1.1293054771315652e-4,FALSE,0.6758893280632414
15,0.06415083814464637,FALSE,0.21475256769374404
4,0.006184284227950308,FALSE,1
14,0.09025521875380951,FALSE,0.2457672697545341
4,0.45829262335124643,TRUE,0.45829262335124643
14,0.060726528966093346,FALSE,0.805376972530684
8,0.009869011569177221,FALSE,0.8860759493670904
19,0.51,TRUE,0.51
12,0.021516937689444373,FALSE,0.2285000792769932
16,0.0025542784163473807,FALSE,1
17,0.01365546218487395,FALSE,0.4888034759358293
16,0.3504901960784316,FALSE,1
3,0.0987536408276861,FALSE,1
2,0.8421052631578937,TRUE,0.8421052631578937
16,0.001709401709401709,FALSE,0.5189743589743585
16,0,FALSE,0.6571146245059293
20,0,FALSE,0.3333333333333333
14,0.08074369916475188,FALSE,0.853658536585366
10,0.004094759595252167,FALSE,1
18,0,FALSE,0.728571428571428
7,0.56878663284052,TRUE,0.56878663284052
5,0.3794412005995607,FALSE,0.5035680209546407
16,0,FALSE,0.06598240469208215
17,0.5405982905982905,FALSE,0.8928571428571429
13,0.00118577075098814,FALSE,0.6195652173913037
15,0.10613154960981043,FALSE,0.5264957264957271
4,0.4796802131912057,TRUE,0.4796802131912057
19,0,FALSE,1
5,0.6963470319634735,FALSE,1
12,0.051203321421549895,FALSE,0.05440180605120728
16,0.6623376623376612,TRUE,0.6623376623376612
2,0.7077267637177981,TRUE,0.7077267637177981
13,0.0023331839918318545,FALSE,0.2738011012335047
18,0,FALSE,0.8235294117647056
2,0.4967983804218198,FALSE,0.5935772856988019
16,0,FALSE,0.428571428571429
5,0.04936981756409722,FALSE,0.396072883598994
16,0.0024509803921568657,FALSE,0.5107142857142862
11,0.4860182370820659,TRUE,0.4860182370820659
6,0.05615538346689184,FALSE,1
20,0.9444444444444446,TRUE,0.9444444444444446
12,1.6096129077462025e-13,FALSE,1
3,0.11647865328393717,FALSE,0.7145299145299149
12,1.2852128468346857e-4,FALSE,0.34673699266940805
19,0,FALSE,0.8
3,0.15143402793306646,FALSE,0.6993160054719564
13,0.3391992319592035,FALSE,0.8823529411764686
8,0.43355338691159634,TRUE,0.43355338691159634
10,5.247132048800401e-7,FALSE,0.8260869565217405
20,0,FALSE,0.9090909090909091
16,0.00619195046439628,TRUE,0.00619195046439628
6,1,TRUE,1
6,0.8115942028985472,TRUE,0.8115942028985472
11,2.1739242565795816e-14,FALSE,0.44610369587242776
9,1,TRUE,1
20,0.8333333333333331,TRUE,0.8333333333333331
15,0.009404140983088363,FALSE,0.18047652916073975
20,0,FALSE,1
13,0.58302321460216,FALSE,0.8620689655172428
11,0.29945467548721644,FALSE,0.49383753501400596
5,0.05186573611872653,FALSE,0.55519560656547
3,0.03780043668045427,FALSE,0.5146018388655171
8,6.012279495017309e-6,FALSE,0.5096153846153867
8,1,TRUE,1
15,0,FALSE,1
10,0.39939185616076417,FALSE,1
2,0.8421052631578937,TRUE,0.8421052631578937
10,0.22060430538801676,FALSE,0.32710293557533604
17,0.42155425219941306,FALSE,1
15,0,FALSE,0.7936507936507934
12,0.04053506745386603,FALSE,0.08377247273798998
8,0.8815789473684185,FALSE,1
20,0.2857142857142857,FALSE,0.49999999999999994
17,0,FALSE,0.8888888888888885
6,0.19158307331892369,FALSE,0.8690476190476175
20,0,FALSE,1
10,0.14542250862609213,FALSE,0.7279461279461277
13,0.44610369587242776,TRUE,0.44610369587242776
6,5.0408689475512344e-5,FALSE,0.4470884727553815
11,0.844444444444443,TRUE,0.844444444444443
2,0.5935772856988019,TRUE,0.5935772856988019
15,0.019061583577712614,FALSE,0.22912713472485752
13,0.28542257515598435,FALSE,0.7159420289855052
5,0.056783434370048895,FALSE,1
14,0.026299376299376342,FALSE,0.7192307692307681
5,0.04871327722017331,FALSE,0.853658536585363
6,0.8428571428571427,TRUE,0.8428571428571427
9,0.3444799294606925,TRUE,0.3444799294606925
9,0.14852163636638546,TRUE,0.14852163636638546
6,1.406115424133124e-6,FALSE,0.64413018209996
5,0.8409090909090933,TRUE,0.8409090909090933
4,0.3172865291324102,FALSE,0.7116104868913857
9,5.5244259588501805e-5,FALSE,1
20,0.3333333333333333,FALSE,0.9166666666666669
10,0.8548387096774236,TRUE,0.8548387096774236
9,3.5407787057568767e-6,FALSE,0.2656462991582699
20,0.47058823529411753,FALSE,0.7058823529411765
4,0.0031440362895599283,FALSE,0.11647865328393717
4,0.13785524796274218,FALSE,0.7128514056224927
5,0.33491751084504495,TRUE,0.33491751084504495
7,0.0023293887950358487,FALSE,0.621337126600284
7,0.1383370835319423,FALSE,1
19,0.017857142857142867,FALSE,1
13,0.5170336723610156,FALSE,0.5701219512195111
18,0.029411764705882346,FALSE,1
19,0,FALSE,1
6,0.09293271915250909,FALSE,0.5763861278272363
17,0.6275303643724696,TRUE,0.6275303643724696
18,0.7051282051282054,TRUE,0.7051282051282054
6,0.8620689655172397,TRUE,0.8620689655172397
6,7.948459610780595e-10,FALSE,0.5555183927366669
13,0,FALSE,0.9275362318840574
15,0.7337104072398191,TRUE,0.7337104072398191
20,0,FALSE,1
16,1,TRUE,1
2,0.060120941615766706,FALSE,0.5935772856988019
7,0.012399844695419073,FALSE,1
13,0.5768629693158007,FALSE,0.8218029350104802
3,0.8421052631578937,TRUE,0.8421052631578937
7,0.4209123326643158,FALSE,0.5663889453363148
17,0.23366013071895417,FALSE,0.7583333333333333
11,0.009900276508594546,FALSE,0.27849098542480166
10,0.745291607396872,TRUE,0.745291607396872
4,0.28806276987021234,FALSE,0.7249216300940443
20,0,FALSE,0.8666666666666667
9,0.36665256380452327,TRUE,0.36665256380452327
18,0,FALSE,0.7207977207977212
14,6.725869262553258e-7,FALSE,1
18,0.047619047619047616,FALSE,0.7402597402597407
10,0.6914893617021274,TRUE,0.6914893617021274
16,0.32692585633762133,FALSE,0.8648648648648658
2,0.001878813563989049,FALSE,0.4967983804218198
3,0.11649739264457144,FALSE,0.39203834307419444
12,0.7104239510489513,TRUE,0.7104239510489513
2,0.4967983804218198,TRUE,0.4967983804218198
6,0.46252339710034285,TRUE,0.46252339710034285
13,1,TRUE,1
20,0.8125000000000001,TRUE,0.8125000000000001
6,0.3744439870559038,FALSE,1
12,0.07104513023246803,FALSE,0.5434484489419109
8,0.13808033321285604,FALSE,0.5227459615347106
15,0.006797676430601921,FALSE,0.5665024630541874
11,0.018119526475321557,FALSE,0.6592719649323437
12,0.035113776300280244,FALSE,0.8439978847170805
5,0.2840439648938983,FALSE,0.36684676644284964
18,0,FALSE,0.8823529411764709
17,0.009176863181312566,FALSE,0.8129032258064507
3,0.3059815537440899,TRUE,0.3059815537440899
17,2.923976608187135e-4,FALSE,0.39766081871345055
12,0.32310879649392465,FALSE,0.3249061496622682
18,0,FALSE,0.3333333333333332
16,0.6884057971014502,TRUE,0.6884057971014502
7,0.008315816894121192,FALSE,1
13,0.09903285638579742,FALSE,0.5328354670459925
4,0.002878630628752931,FALSE,0.35113042557319896
12,0.14415702788988102,FALSE,0.30773009900543924
3,1,TRUE,1
6,0.38287565158268383,FALSE,1
7,0.0020907766883948506,FALSE,0.4017069217725188
9,0.602909963394753,FALSE,0.847457627118645
14,0.20705128205128254,FALSE,0.6461538461538467
10,0.3307080451919512,FALSE,0.4856244384546273
17,0.7115489874110568,TRUE,0.7115489874110568
2,0.0024314057886917133,FALSE,0.4967983804218198
12,0.14505494505494515,FALSE,0.7279461279461277
9,0.38925691244239746,FALSE,0.5367766487874917
3,0.040905779057456425,FALSE,0.29260868797766676
15,1,TRUE,1
13,0.22086025899721595,TRUE,0.22086025899721595
11,0.001010470206587948,FALSE,0.6700275618083839
11,0.0011060974743785435,FALSE,0.46153014554727995
19,0.4285714285714287,TRUE,0.4285714285714287
4,0.0021947892904946678,FALSE,0.49426606291379355
2,0.5935772856988019,FALSE,0.7077267637177981
12,1.8632270354998265e-13,FALSE,0.7919191919191938
17,0,FALSE,0.6178266178266179
2,2.8889378892909805e-5,FALSE,0.5935772856988019
16,0.017220724767894543,FALSE,0.31984760522496264
19,1,TRUE,1
8,0.02751535418312121,FALSE,0.512473468885538
10,1.931535489295443e-14,FALSE,0.8510638297872345
13,1,TRUE,1
11,0.25334558040048416,TRUE,0.25334558040048416
18,0,FALSE,0.5264957264957261
16,0.3079870321249632,FALSE,0.4615945995256342
16,0.07911194496560335,FALSE,0.6835750749534061
16,0.23775655354602723,TRUE,0.23775655354602723
8,1.1774348847818709e-5,FALSE,0.24905158751234024
9,0.1287296875799873,FALSE,0.8437500000000041
11,0.11086533549090313,FALSE,1
6,0.02073857582341405,FALSE,0.18296129083150134
10,0.07711526322322354,FALSE,0.6869107149673626
5,0.3808034192836092,FALSE,0.64413018209996
17,0.2923076923076921,TRUE,0.2923076923076921
15,0.7079864323157568,FALSE,0.7722448979591844
16,0.04996543892564431,FALSE,0.6768292682926813
8,1.7407996542422444e-6,FALSE,0.4194738995487576
11,2.9182822886340934e-4,FALSE,0.44993296909151687
12,0.10919588318969127,FALSE,0.5522267206477728
2,0.4149085374951508,TRUE,0.4149085374951508
19,0.042735042735042736,FALSE,0.435897435897436
4,0.5626680503797398,TRUE,0.5626680503797398
3,0.20172200470044313,FALSE,1
14,0,FALSE,0.6205839997548803
10,1.2325990194636592e-4,FALSE,0.4877428307123033
15,0,FALSE,0.7237076648841344
3,0.07345569686223527,TRUE,0.07345569686223527
9,0.5339461377197221,TRUE,0.5339461377197221
17,0.08888888888888893,TRUE,0.08888888888888893
16,0.0384615384615384,FALSE,0.06923076923076922
9,0.0035420505658253156,FALSE,0.6644067796610206
17,0.08270676691729324,FALSE,1
14,1.5009328897081922e-12,FALSE,1
9,3.7298644080770074e-4,FALSE,0.29278781241227686
20,0.8333333333333331,TRUE,0.8333333333333331
14,0.002322633532452351,FALSE,0.3597297531592657
5,0.05697218904459235,FALSE,1
15,7.760909595989087e-10,FALSE,0.3038510657855363
18,0.17857142857142852,FALSE,1
4,0.024756822549372406,FALSE,0.6262172284644226
17,0.007905138339920948,FALSE,0.4377188029361946
11,0.4330604827505852,TRUE,0.4330604827505852
3,0.8295454545454496,FALSE,1
14,0.0012917329093799668,FALSE,1
18,0.031294452347083924,FALSE,0.32005689900426737
5,0.17956802378349881,FALSE,0.25792497961629823
12,0.002329749103942649,FALSE,0.27243821361468434
6,0.20024618067998048,FALSE,0.4325076804915507
17,8.553274682306944e-4,FALSE,0.8185483870967738
20,0.5333333333333332,TRUE,0.5333333333333332
17,0.09230769230769237,TRUE,0.09230769230769237
10,0.04958837436372749,FALSE,0.06683650457719786
12,0.008900510966259682,FALSE,0.5088192606505584
9,0.34574220384066157,TRUE,0.34574220384066157
9,0.6296650717703338,FALSE,1
20,1,TRUE,1
3,0.28806276987021234,FALSE,0.5747786857337371
7,0.01432615015512389,FALSE,0.73308270676691345
11,0.00412034453575599,FALSE,0.732467532467533
6,2.9574739763222615e-4,FALSE,1
13,0.7682926829268276,TRUE,0.7682926829268276
4,1.5413975614362915e-4,FALSE,0.8030303030303039
17,0.22912713472485752,FALSE,0.6048387096774196
7,8.278190970747831e-7,FALSE,0.12983673122999922
2,0.048848265062810405,FALSE,0.34575711457928854
16,0.8780487804878031,TRUE,0.8780487804878031
14,0.01655831406256819,FALSE,1
16,0.939393939393939,TRUE,0.939393939393939
15,0.04145498882340993,FALSE,0.6547762337236028
18,0.0474308300395257,FALSE,0.6623376623376624
5,0.017973432380292163,FALSE,0.8571428571428611
18,0,FALSE,0.7272727272727273
19,0,FALSE,0.6296296296296297
8,0.02237915473560524,FALSE,1
4,1,TRUE,1
16,0.20553359683794498,FALSE,1
13,1,TRUE,1
11,0.00118562336598001,FALSE,0.5346603746802275
3,0.0088711147137616065,FALSE,0.5186356718689379
3,3.330753044410008e-4,FALSE,1
12,0.8727272727272731,TRUE,0.8727272727272731
15,8.841732979664018e-4,FALSE,0.5326091532988082
10,0.05073467413090059,FALSE,0.18641845554966213
15,0,FALSE,0.19804905239687828
14,0.024972048805216585,FALSE,0.4379020516061223
9,0.5669155410553094,TRUE,0.5669155410553094
10,0.5551795912926673,TRUE,0.5551795912926673
20,0,FALSE,0.7999999999999997
17,1,TRUE,1
2,0.006536610841719048,FALSE,0.03957327802556791
5,0.5428708133971288,TRUE,0.5428708133971288
12,0.02485313428709657,FALSE,0.302227615768127
2,0.025736467527117564,FALSE,0.1629394205828041
3,0.12292876724031235,FALSE,0.7201963534361899
4,0.7173913043478245,FALSE,1
7,0.7098214285714306,TRUE,0.7098214285714306
20,0,FALSE,0.7692307692307694
20,0,FALSE,0.47058823529411753
9,0.40978008224566453,FALSE,0.49754071923883325
3,0.5021055185720039,FALSE,0.8444444444444489
6,0.01978610527920959,FALSE,0.41188838576149306
6,0.7565826330532236,FALSE,0.8705882352941218
7,0.007302817219922846,FALSE,0.8452380952380978
16,0.11301706423657634,TRUE,0.11301706423657634
19,0.8888888888888885,TRUE,0.8888888888888885
16,0.6867838044308635,TRUE,0.6867838044308635
5,0.015335232339163698,FALSE,0.4796802131912057
10,1,TRUE,1
9,0.04238715723953182,FALSE,0.8125000000000052
4,0.7277834525025532,TRUE,0.7277834525025532
11,0.031894946802715145,FALSE,0.39912045076768565
18,0.4096638655462187,TRUE,0.4096638655462187
20,0,FALSE,1
19,0,FALSE,0.8571428571428573
3,0.36906658297789585,FALSE,0.5186356718689379
10,0.025677727174148728,FALSE,0.4993895396799214
5,0.6475655430711604,TRUE,0.6475655430711604
18,0.8336134453781505,TRUE,0.8336134453781505
9,0.18724318193452671,FALSE,0.46710829493087547
4,0.5125508875447066,FALSE,0.8390804597701118
19,0,FALSE,0.9200000000000002
16,0.12845849802371548,FALSE,0.8333333333333331
2,0.4967983804218198,TRUE,0.4967983804218198
20,0.9375000000000001,TRUE,0.9375000000000001
9,0.6453816621499546,FALSE,1
18,0,FALSE,1
3,0.3324979688202566,TRUE,0.3324979688202566
19,0.15441176470588236,TRUE,0.15441176470588236
13,0.24319944932924045,TRUE,0.24319944932924045
12,0,FALSE,0.42170395749426143
17,0.03726708074534166,FALSE,0.4415584415584419
4,0.6077389095172945,FALSE,0.8390804597701118
14,6.240898689411273e-4,FALSE,0.8181818181818171
20,0,FALSE,1
20,0,FALSE,1
14,1.0061929566573546e-9,FALSE,0.4619806972748153
20,0,FALSE,1
13,0.18697170950491593,FALSE,0.5117647058823518
15,0.6594746716697927,FALSE,1
15,0.22397891963109373,FALSE,0.6333333333333341
2,0.03196303225142018,FALSE,0.4967983804218198
17,0.5632411067193676,FALSE,0.5782608695652177
12,0.4080072812869717,TRUE,0.4080072812869717
16,7.166609333792006e-7,FALSE,0.5352941176470585
17,0.3223650163877866,FALSE,0.378428497498706
19,0.008333333333333335,FALSE,0.4
11,0.0027567682194104817,FALSE,0.22507959200836236
18,0,FALSE,0.8695652173913038
12,0.04012144870960746,FALSE,0.28009150832954205
18,0,FALSE,0.8181818181818179
11,0.11985334116005536,FALSE,0.18535966400688683
18,0.0021978021978021974,FALSE,0.12307692307692306
20,0,FALSE,1
12,0.024579315560597437,FALSE,0.6914893617021274
17,1.3923698134224456e-5,FALSE,1
4,0.1957890045621952,TRUE,0.1957890045621952
3,0.5827633378932989,TRUE,0.5827633378932989
17,0.7647058823529415,TRUE,0.7647058823529415
8,0.8550724637681114,TRUE,0.8550724637681114
4,1.2287348237667204e-4,FALSE,0.8522727272727236
9,0.041872202835117556,FALSE,0.7114337568058078
12,3.9913249350801095e-9,FALSE,0.13642292749554688
16,0.18446852425180607,TRUE,0.18446852425180607
19,0.02,FALSE,0.8433333333333335
2,0.11022372568836776,FALSE,0.5935772856988019
12,0.49920833883098065,TRUE,0.49920833883098065
2,0.010468406836738029,FALSE,0.1629394205828041
8,0.4344971136198193,TRUE,0.4344971136198193
4,0.15304092936093586,FALSE,0.7249216300940443
13,2.0369803503182628e-14,FALSE,0.6588419983377979
7,0.09630472915989768,FALSE,0.8571428571428612
4,0.033831317088660315,FALSE,0.6674641148325358
11,0.5499137369382054,FALSE,0.7914764079147616
12,0.0028662458816572345,FALSE,0.8888888888888917
15,0.014539858496590131,FALSE,0.3205167173252281
5,3.672443370970269e-11,FALSE,0.42655173539687014
8,0.13863197123998688,FALSE,0.7139423076923078
4,0.026239845523272357,FALSE,0.7128514056224927
16,0.015942028985507267,FALSE,0.7107692307692307
2,0.2874834435827817,FALSE,0.7077267637177981
6,0.012609450144038638,FALSE,0.8414634146341479
13,0.193419009832672,TRUE,0.193419009832672
20,0,FALSE,1
14,0.2170364755610975,FALSE,0.8936170212765964
9,0.03170917133181277,FALSE,1
9,4.613268304830574e-6,FALSE,0.3394830777366482
12,0.6792270531400975,TRUE,0.6792270531400975
7,0.45232370077359246,FALSE,0.73308270676691345
20,0.26666666666666666,FALSE,0.4
12,7.491217987528462e-5,FALSE,0.37513265334726853
9,0.33318743845059656,FALSE,0.5304878048780454
10,1.5727221904755186e-9,FALSE,1
3,0.8461538461538421,TRUE,0.8461538461538421
2,0.13418540518583977,FALSE,0.4967983804218198
6,0.15862795655986797,FALSE,0.3034492171575417
10,4.6946327241745175e-12,FALSE,0.6246128276799898
8,0.6760316066725222,FALSE,0.8484848484848536
3,0.43365323499902897,TRUE,0.43365323499902897
12,2.0918751568906418e-4,FALSE,0.837837837837836
15,1,TRUE,1
14,0.0595744680851064,FALSE,0.8958333333333315
18,0,FALSE,0.8888888888888885
20,0,FALSE,1
17,0.02820512820512821,FALSE,0.3726923076923077
14,0.2540631565937461,FALSE,1
6,0.003565078267864998,FALSE,0.8414634146341479
18,0.7575757575757575,TRUE,0.7575757575757575
15,0.3609706774519721,TRUE,0.3609706774519721
19,0,FALSE,1
16,0,FALSE,0.6292207792207796
10,1.1175763885518998e-4,FALSE,0.8333333333333302
9,0.11596985223955092,FALSE,0.5031712473572929
6,0.5196130404991182,FALSE,1
2,0.11022372568836776,FALSE,0.23848058388116977
12,0.06590056136277596,FALSE,1
11,0.05636346314013421,FALSE,1
15,0.17274665798414207,FALSE,0.4331903741403095
12,0.05649202395548634,FALSE,0.0676885719731481
2,0.34575711457928854,FALSE,0.4149085374951508
4,0.4168508964333202,FALSE,1
15,0,FALSE,1
9,1.676364582827847e-5,FALSE,1
13,0.018127588515420266,FALSE,0.7122627651448367
15,0.762820512820513,TRUE,0.762820512820513
2,0.19736324183269277,FALSE,1
8,0.2533455804004833,FALSE,1
7,1.4708034826025493e-7,FALSE,0.29615634111660116
4,0.4978035129049249,TRUE,0.4978035129049249
20,1,TRUE,1
13,0.899999999999998,TRUE,0.899999999999998
12,0.4850384662815301,TRUE,0.4850384662815301
16,0.5665024630541874,TRUE,0.5665024630541874
10,0.41615794973326625,TRUE,0.41615794973326625
17,5.494505494505491e-4,FALSE,0.5499999999999994
19,0,FALSE,1
19,0,FALSE,0.7692307692307694
2,0.060120941615766706,FALSE,0.8421052631578937
20,1,TRUE,1
5,0.0714945117422333,FALSE,0.49523646212903377
9,0.004135152329115705,FALSE,0.5194570135746606
7,0.24927773547597806,TRUE,0.24927773547597806
5,0.02487896735874973,FALSE,0.8461538461538481
9,0.22731570910166884,FALSE,0.8571428571428612
13,0.09513277702132222,FALSE,0.476417594064652
4,0.0060484354349453675,FALSE,0.7030864197530821
20,0.4375,FALSE,0.9375000000000001
19,0,FALSE,1
20,0,FALSE,0.8
20,0.8181818181818182,TRUE,0.8181818181818182
19,0,FALSE,1
4,0.04440743096520249,FALSE,0.8390804597701118
19,0.5357142857142858,TRUE,0.5357142857142858
16,5.305152363975897e-7,FALSE,0.3351795263559967
19,0,FALSE,0.38181818181818156
2,0.19736324183269277,FALSE,0.8421052631578937
18,0.8421052631578951,FALSE,1
17,1,TRUE,1
4,0.8157894736842157,TRUE,0.8157894736842157
11,0.40806451612903216,TRUE,0.40806451612903216
12,0.8600000000000023,TRUE,0.8600000000000023
19,0.7051282051282054,TRUE,0.7051282051282054
15,1.742351512448231e-8,FALSE,1
8,0.8809523809523808,TRUE,0.8809523809523808
16,0.15826086956521732,FALSE,0.3240802675585283
5,1,TRUE,1
5,0.00871907675911134,FALSE,0.8522727272727236
17,4.070004070004069e-6,FALSE,0.7863247863247862
18,1,TRUE,1
6,0.009268289125836009,FALSE,0.11885395770220458
17,0.48351648351648385,TRUE,0.48351648351648385
9,0.25086086684310904,FALSE,0.38632573493838657
5,0.5375533698639599,FALSE,0.8488372093023259
8,0.001567574085547137,FALSE,0.22086025899721592
16,0.8974358974358978,TRUE,0.8974358974358978
18,0.6178266178266177,TRUE,0.6178266178266177
14,0.0037142739695458873,FALSE,0.0707028820236368
3,2.544926746845487e-6,FALSE,0.14755961932366782
3,0.3602061328886107,TRUE,0.3602061328886107
5,0.17658899330335062,TRUE,0.17658899330335062
8,0.04156614606233235,FALSE,0.23079199749566068
9,4.833464321298919e-10,FALSE,0.8607594936708817
3,0.8333333333333361,TRUE,0.8333333333333361
18,0.4059829059829062,TRUE,0.4059829059829062
11,0.009319925357661206,FALSE,0.5639982166064288
15,0.2146542827657378,FALSE,0.7619047619047611
